word,ipa
huser,hjuzɝ
husk,həsk
husks,həsks
huss,həs
hust,həst
hut,hət
huta,hutə
huth,huθ
huts,həts
hutto,hutoʊ
hutus,hutuz
huval,huvæɫ
hux,həks
huynh,haɪn
hwans,hwɑnz
hwang,hwɑŋ
hy,haɪ
hyche,haɪtʃ
hydes,haɪdz
hyer,haɪɝ
hyler,haɪɫɝ
hymer,haɪmɝ
hymie,haɪmi
hymn,hɪm
hymns,hɪmz
hynds,hɪndz
hynes,haɪnz
hyped,haɪpt
hz,hɝtz
iers,aɪɝz
im,aɪm
is,aɪz
ia,iə
iago,iɑɡoʊ
ialla,iɑɫə
iams,iɑmz
ianni,iɑni
iason,iəsən
ib,aɪbi
iba,ibə
ibis,aɪbəs
ices,aɪsɪz
ichi,itʃi
icing,aɪsɪŋ
ickes,aɪks
ickes,ɪkəs
icy,aɪsi
id,ɪd
idea,aɪdiə
ideal,aɪdiɫ
iden,aɪdən
idle,aɪdəɫ
ido,idoʊ
ids,aɪdiz
idyll,aɪdəɫ
ierne,ɪɹn
if,ɪf
ifs,ɪfs
iffy,ɪfi
ifill,ɪfiɫ
ifor,aɪfɔɹ
igel,ɪɡəɫ
iger,aɪɡɝ
igloo,ɪɡɫu
igoe,iɡoʊ
igor,iɡɔɹ
igou,ɪɡu
ihde,ɪd
ihrig,ɪɹɪɡ
iiams,iəmz
iie,ii
ijaz,idʒɑz
ikard,ɪkɝd
ikea,aɪkiə
ikie,ɪki
ikner,ɪknɝ
il,ɪɫ
ilan,iɫɑn
iler,aɪɫɝ
iliad,ɪɫiəd
iliff,ɪɫɪf
ilk,ɪɫk
ill,ɪɫ
illg,ɪɫɡ
ilo,aɪɫoʊ
ilsa,ɪɫsə
ilva,ɪɫvə
image,ɪmədʒ
imai,ɪmaɪ
imari,imɑɹi
imber,ɪmbɝ
imes,aɪmz
imlay,ɪmɫeɪ
imm,ɪm
immel,ɪməɫ
immu,ɪmju
imnet,ɪmnɛt
imo,aɪmoʊ
imp,ɪmp
impel,ɪmpɛɫ
imre,ɪmɹə
imus,aɪməs
ins,ɪnz
inaez,ɪneɪz
inane,ɪneɪn
incas,ɪŋkəz
ince,ɪns
inch,ɪntʃ
inco,ɪnkoʊ
incom,ɪŋkɑm
incur,ɪnkɝ
indri,ɪndɹi
indy,ɪndi
inept,ɪnɛpt
infer,ɪnfɝ
infra,ɪnfɹə
ingar,ɪŋɡɝ
ingo,ɪŋɡoʊ
iniss,ɪnɪs
inky,ɪŋki
inlaw,ɪnɫɔ
inlay,ɪnɫeɪ
inmac,ɪnmæk
inns,ɪnz
innes,ɪnəs
inuit,ɪnut
iny,ɪni
inzer,ɪnzɝ
iole,ioʊɫi
ion,aɪɑn
ions,aɪənz
ios,aɪoʊs
iott,aɪət
iowa,aɪəwə
ip,aɪpi
ipad,aɪpæd
ipod,aɪpɑd
ipsen,ɪpsən
iq,aɪkju
iqbal,ɪkbəɫ
iran,aɪɹæn
irani,ɪɹɑni
iraq,iɹɑk
iraqs,ɪɹɑks
iraqi,ɪɹæki
iras,aɪɹəz
ire,aɪɹ
irey,aɪɹi
irked,ɝkt
irmas,ɝməz
irv,ɝv
irve,ɝv
is,ɪz
isaak,aɪzæk
isaly,aɪzɫi
isay,aɪseɪ
ischo,iʃoʊ
iser,aɪzɝ
isgur,ɪsɡɝ
isham,ɪʃəm
ishee,ɪʃi
ishi,ɪʃi
iskra,ɪskɹə
islam,ɪsɫɑm
islam,ɪsɫɑm
isle,aɪɫ
isler,aɪɫɝ
islet,aɪɫɪt
isley,aɪzɫi
ism,ɪzəm
isms,ɪzəmz
isnt,ɪzənt
isner,ɪsnɝ
isom,aɪsəm
ispra,ɪspɹə
issah,ɪsə
issar,isɑɹ
issue,ɪʃu
istel,ɪstɛɫ
isuzu,ɪsuzu
it,ɪt
itd,ɪtəd
itll,ɪtɫ
its,ɪts
ita,aɪtə
italy,ɪtəɫi
itar,itɑɹ
itch,ɪtʃ
itchy,ɪtʃi
itel,aɪtɛɫ
itkin,ɪtkɪn
ito,itoʊ
itos,itoʊz
itoh,itoʊ
its,ɪts
itty,ɪti
ivar,ɪvɝ
ivern,aɪvɝn
ivery,aɪvɝi
ivins,ɪvɪnz
ivor,aɪvɝ
iwan,iwɑn
iwata,ɪwɑtɑ
iwen,ɪwən
iyer,aɪɝ
izatt,izɑt
izzi,ɪzi
izzy,ɪzi
j,dʒeɪ
jaan,dʒæn
jab,dʒæb
jabs,dʒæbz
jacka,dʒækə
jaes,dʒeɪz
jago,jɑɡoʊ
jags,dʒæɡz
jahn,dʒæn
jahr,dʒɑɹ
jai,haɪ
jain,dʒaɪn
jams,dʒæmz
jans,dʒænz
jandt,dʒænt
janii,dʒəni
jans,dʒænz
jaqua,jækwə
jara,dʒɑɹə
jas,dʒæs
jaso,jɑsoʊ
jass,dʒæs
jaw,dʒɔ
jawed,dʒɔd
jays,dʒeɪz
je,dʒi
jech,dʒɛk
jeep,dʒip
jeer,dʒɪɹ
jees,dʒiz
jeeze,dʒiz
jeffs,dʒɛfs
jeffe,dʒɛf
jeffs,dʒɛfs
jeffy,dʒɛfi
jell,dʒɛɫ
jelly,dʒɛɫi
jem,dʒɛm
jemie,dʒɛmi
jenn,dʒɛn
jenne,dʒɛn
jens,dʒɛnz
jent,dʒɛnt
jerde,dʒɝd
jerk,dʒɝk
jerky,dʒɝki
jerzy,dʒɝzi
jeske,dʒɛsk
jet,dʒɛt
jets,dʒɛts
jett,dʒɛt
jette,dʒɛt
jetty,dʒɛti
jew,dʒu
jewry,dʒuɹi
jews,dʒuz
jheel,dʒiɫ
jian,dʒiən
jiang,dʒiɑŋ
jibe,dʒaɪb
jif,dʒɪf
jig,dʒɪɡ
jil,dʒɪɫ
jilt,dʒɪɫt
jims,dʒɪmz
jimi,dʒɪmi
jirga,dʒɝɡə
jive,dʒaɪv
job,dʒoʊb
jobs,dʒɑbz
joerg,dʒɔɹɡ
jog,dʒɑɡ
jogs,dʒɑɡz
join,dʒɔɪn
joke,dʒoʊk
jonn,dʒɑn
joon,dʒun
joos,dʒuz
jopp,dʒɑp
jorde,dʒɔɹd
jory,dʒɔɹi
jot,dʒɑt
joule,dʒuɫ
jour,dʒuɹ
joys,dʒɔɪz
joys,dʒɔɪz
ju,dʒu
juang,dʒwɑŋ
jubb,dʒəb
judah,dʒudə
judds,dʒədz
judge,dʒədʒ
jue,dʒu
jug,dʒəɡ
jugs,dʒəɡz
juhas,dʒuəz
juhl,dʒəɫ
juicy,dʒusi
juke,dʒuk
juki,dʒuki
jump,dʒəmp
jundt,dʒənt
junes,dʒunz
jungs,jʊŋz
junge,dʒəŋ
junia,juniə
jura,dʒʊɹə
juris,jʊɹɪs
juror,dʒʊɹɝ
jurs,dʒɝz
jus,dʒu
just,dʒɪst
jute,dʒut
juve,dʒuv
jwan,dʒwɑn
ks,keɪz
kaatz,kɑts
kabat,kæbət
kabel,kæbəɫ
kabi,kɑbi
kabul,kɑbʊɫ
kach,kætʃ
kadar,kədɑɹ
kadel,kædəɫ
kader,keɪdɝ
kadow,kɑdoʊ
kady,keɪdi
kafer,keɪfɝ
kafka,kɑfkə
kagy,keɪɡi
kahle,kɑɫ
kahns,kɑnz
kahr,kɑɹ
kahre,kɑɹ
kahrs,kɑɹz
kaim,keɪm
kaine,keɪn
kainz,keɪnz
kal,kæɫ
kalas,kɑɫəz
kaler,keɪɫɝ
kalil,kæɫəɫ
kalis,kæɫɪs
kalk,kɔk
kall,kɔɫ
kalt,kɔɫt
kamei,kæmi
kamel,kɑməɫ
kamer,keɪmɝ
kamin,kɑmin
kamke,kæmki
kamp,kæmp
kampa,kæmpə
kampe,kæmp
kampf,kæmpf
kan,kæn
kanak,kænək
kanda,kændə
kandt,kænt
kanes,keɪnz
kaner,keɪnɝ
kaney,keɪni
kang,kɑŋ
kania,kɑniə
kanis,kænɪs
kanka,kænkə
kann,kæn
kanne,kæn
kano,kɑnoʊ
kant,kænt
kanz,kænz
kao,keɪoʊ
kaori,kɔɹi
kapor,keɪpɝ
kappa,kæpə
kaps,kæps
karch,kɑɹk
karcz,kɑɹtʃ
karg,kɑɹɡ
karls,kɑɹɫz
karls,kɑɹɫz
karn,kɑɹn
karns,kɑɹnz
karow,kɑɹoʊ
karst,kɑɹst
kasch,kæʃ
kasel,kæsəɫ
kauk,kɔk
kaupp,kɔp
kaus,kɔz
kauth,kɔθ
kawa,kɑwə
kaya,kɑjə
kayes,keɪz
kayne,keɪn
kazee,kɑzi
kazen,kæzən
kazoo,kəzu
ke,kɛ
keach,kitʃ
keady,kidi
kean,kin
keane,kin
kear,kɪɹ
kearn,kɝn
keas,kiz
keath,kiθ
keats,kits
keay,kii
keck,kɛk
kedar,kidɝ
kedo,kɛdoʊ
keds,kɛdz
kee,ki
keech,kitʃ
keef,kif
keehn,kin
keel,kiɫ
keele,kiɫ
keels,kiɫz
keen,kin
keeny,kini
keese,kiz
keg,kɛɡ
kegg,kɛɡ
kehl,kɛɫ
kehm,kɛm
kehne,kɛn
kehr,kɛɹ
keiji,kidʒi
keitz,kits
kekst,kɛkst
kelps,kɛɫps
kelty,kɛɫti
kemal,kəmɑɫ
kemps,kɛmps
kempe,kɛmp
kens,kɛnz
kenan,kinən
kents,kɛnts
keo,kioʊ
keogh,kioʊ
keown,kioʊn
kepp,kɛp
kept,kæpt
ker,kɝ
kerby,kɝbi
kerl,kɝɫ
kern,kɝn
kerr,kɝ
kersh,kɝʃ
kerth,kɝθ
keske,kɛsk
keta,kɛtə
ketti,kɛti
ketz,kɛts
kevan,kɛvən
kew,kju
keys,kiz
keye,kaɪ
keyes,kiz
khaki,kɑki
khans,kɑnz
khat,kɑt
khe,keɪ
khem,kɛm
khoo,ku
khost,koʊst
ki,ki
kian,kiən
kibby,kɪbi
kids,kɪdz
kidd,kɪd
kiddy,kɪdi
kids,kɪdz
kieft,kift
kiehn,kin
kiel,kiɫ
kielb,kiɫb
kiely,kiɫi
kiess,kis
kiev,kiɛv
kiff,kɪf
kihn,kɪn
kika,kɪkə
kiker,kaɪkɝ
kilby,kɪɫbi
kilen,kɪɫən
kills,kɪɫz
kilns,kɪɫnz
kilt,kɪɫt
kilty,kɪɫti
kims,kɪmz
kimel,kɪməɫ
kimes,kaɪmz
kins,kɪnz
kirch,kɝk
kirks,kɝks
kirks,kɝks
kirn,kɝn
kirov,kɪɹɑv
kirst,kɝst
kisch,kɪʃ
kiser,kaɪzɝ
kiska,kɪskə
kiss,kɪs
kitch,kɪtʃ
kite,kaɪt
kits,kɪts
kitz,kɪts
kiwi,kiwi
kiwis,kiwiz
kizer,kaɪzɝ
kjell,kjɛɫ
kjos,kjɔs
klaas,kɫɑs
klahn,kɫæn
klan,kɫæn
klang,kɫæŋ
klans,kɫænz
klapp,kɫæp
klare,kɫɛɹ
klase,kɫeɪz
klass,kɫæs
klaus,kɫaʊs
klay,kɫeɪ
klebe,kɫib
kleck,kɫɛk
klees,kɫiz
kleen,kɫin
kleer,kɫɪɹ
klein,kɫaɪn
klema,kɫɛmə
klemp,kɫɛmp
klemz,kɫɛmz
klenk,kɫɛŋk
klerk,kɫɝk
kless,kɫɛs
kley,kɫeɪ
klich,kɫɪtʃ
klieg,kɫiɡ
klier,kɫaɪɝ
klim,kɫɪm
kling,kɫɪŋ
klitz,kɫɪts
kloc,kɫɑk
klock,kɫɑk
klom,kɫɔm
klopf,kɫɑpf
klopp,kɫɑp
klos,kɫɔs
kloss,kɫɔs
klotz,kɫɑts
klu,kɫu
kludt,kɫədt
klug,kɫəɡ
klugh,kɫə
klugt,kɫət
klumb,kɫəm
klus,kɫəs
klute,kɫut
klutz,kɫəts
klux,kɫəks
kmiec,kəmik
knab,næb
knabe,neɪb
knack,næk
knape,neɪp
knaub,nɔb
knauf,nɔf
knaup,nɔp
knead,nid
kneed,nid
kneel,niɫ
knees,niz
knell,nɛɫ
knelt,nɛɫt
kness,nɛs
knew,nju
knick,nɪk
knief,nif
knies,naɪz
knife,naɪf
knin,nɪn
knipp,nɪp
kniss,nɪs
knits,nɪts
knob,nɑb
knobs,nɑbz
knock,nɑk
knoff,nɔf
knoke,noʊk
knoll,noʊɫ
knoop,nup
knope,noʊp
knopf,nɑpf
knorr,nɔɹ
knot,nɑt
knoth,nɑθ
knott,nɑt
knous,nɔs
know,noʊ
knox,nɑks
knupp,knəp
knut,knət
knuth,knuθ
koba,koʊbɑ
kobes,koʊbz
kobza,kɑbzə
koch,koʊk
koci,koʊsi
kock,kɑk
koeki,koʊki
koen,koʊn
koff,kɔf
kofi,koʊfi
koga,koʊɡə
kogi,koʊɡi
koh,koʊ
kohen,koʊən
kohls,koʊɫz
kohn,kɑn
kohr,kɔɹ
kohrs,kɔɹz
koike,kɔɪk
kok,kɑk
kokes,koʊks
koki,koʊki
kol,koʊɫ
kolbe,koʊɫb
kolk,koʊk
kolm,koʊm
komar,koʊmɝ
komer,koʊmɝ
komi,koʊmi
kon,kɑn
konen,kɑnən
kong,kɔŋɡ
kongs,kɔŋz
konig,kɑnɪɡ
koob,kub
kooi,kui
kook,kuk
kooky,kuki
koons,kunz
koone,kun
koop,kup
koops,kups
koors,kʊɹz
kooy,kui
kope,koʊp
kopit,kɑpɪt
kopke,koʊpk
koppe,kɑp
kora,kɔɹə
koran,kɔɹɑn
korba,kɔɹbə
korby,kɔɹbi
korda,kɔɹdə
korea,kɹiə
korea,kɝɹiə
koren,kɔɹən
koret,kɔɹət
korff,kɔɹf
korn,kɔɹn
korns,kɔnz
korpi,kɔɹpi
kort,kɔɹt
kos,kɑs
kosch,kɔʃ
kosh,kɑʃ
kosy,koʊsi
kot,kɑt
kotch,kɑtʃ
kouns,kaʊnz
kover,koʊvɝ
kowal,kaʊəɫ
koyo,kɔɪoʊ
kozar,koʊzɝ
kraai,kɹɑi
kragh,kɹæɡ
krah,kɹɑ
krahl,kɹɑɫ
krain,kɹeɪn
krall,kɹɔɫ
kramm,kɹæm
kramp,kɹæmp
krans,kɹænz
kranz,kɹænz
krapp,kɹæp
kras,kɹæs
kratz,kɹæts
kraus,kɹaʊs
kraut,kɹaʊt
kray,kɹeɪ
krech,kɹɛk
kreft,kɹɛft
kreh,kɹɛ
kreig,kɹiɡ
krein,kɹeɪn
kreis,kɹiz
krell,kɹɛɫ
kren,kɹɛn
kreps,kɹɛps
kress,kɹɛs
kretz,kɹɛts
kreul,kɹuɫ
krey,kɹeɪ
krier,kɹaɪɝ
krill,kɹɪɫ
kriss,kɹɪs
kritz,kɹɪts
krob,kɹɑb
kroc,kɹɑk
krock,kɹɑk
kroes,kɹoʊz
krog,kɹɑɡ
kroh,kɹoʊ
krok,kɹɑk
kroll,kɹɔɫ
krome,kɹoʊm
kromm,kɹɑm
kropf,kɹɑpf
kross,kɹɔs
krout,kɹaʊt
kruer,kɹuɝ
krugh,kɹə
kruk,kɹək
krul,kɹəɫ
kruse,kɹuz
ku,ku
kuan,kwɑn
kubas,kubəz
kube,kjub
kubly,kəbɫi
kuc,kək
kuch,kətʃ
kuder,kjudɝ
kudzu,kədzu
kuhl,kəɫ
kuhne,kən
kuhr,kɝ
kuk,kək
kukje,kukjɪ
kukuk,kukək
kulla,kəɫə
kulon,kuɫɔn
kulp,kəɫp
kume,kjum
kumpf,kəmpf
kun,kən
kunda,kəndə
kunes,kjunz
kuney,kjuni
kunka,kəŋkə
kuns,kənz
kunz,kənz
kuow,kjuoʊ
kuper,kjupɝ
kupor,kjupɝ
kurd,kɝd
kurka,kɝkə
kurtz,kɝts
kusa,kusə
kusch,kəʃ
kuse,kjuz
kusel,kusəɫ
kuss,kəs
kutch,kətʃ
kuzel,kuzəɫ
kvam,kvæm
kwak,kwæk
kwang,kwɑŋ
kwik,kwɪk
kwok,kwɑk
kwong,kwɔŋ
kyds,kɪdz
kyes,kaɪz
kyker,kaɪkɝ
kyles,kaɪɫz
kyles,kaɪɫz
kyo,kjoʊ
kyowa,kjoʊə
kysar,kɪsɝ
kysor,kaɪsɝ
kyzer,kaɪzɝ
la,ɫɑ
laack,ɫɑk
laake,ɫɑk
laas,ɫɑz
lab,ɫæb
laba,ɫɑbə
labat,ɫɑbɑt
labay,ɫæbeɪ
labe,ɫeɪb
labor,ɫeɪbɝ
labov,ɫəbəv
labow,ɫæboʊ
labs,ɫæbz
labus,ɫæbɪs
lacs,ɫæks
lace,ɫeɪs
lacko,ɫækoʊ
lacks,ɫæks
lad,ɫæd
ladd,ɫæd
lade,ɫeɪd
lader,ɫeɪdɝ
lads,ɫædz
laff,ɫæf
lafoe,ɫəfoʊ
lafon,ɫæfən
lager,ɫɑɡɝ
lago,ɫɑɡoʊ
lags,ɫæɡz
lague,ɫɑɡ
lahn,ɫæn
lahti,ɫɑti
laib,ɫeɪb
laing,ɫɑɪŋ
laird,ɫɛɹd
lait,ɫeɪ
lakes,ɫeɪks
laker,ɫeɪkɝ
lakes,ɫeɪks
lakey,ɫeɪki
lal,ɫæɫ
lalas,ɫɑɫəs
lalit,ɫəɫit
lalla,ɫæɫə
lallo,ɫæɫoʊ
lalor,ɫæɫɔɹ
lama,ɫɑmə
lamay,ɫæmeɪ
lambs,ɫæmz
lambe,ɫæm
lambs,ɫæmz
lamby,ɫæmbi
lamer,ɫeɪmɝ
lamie,ɫeɪmi
lamm,ɫæm
lamme,ɫæm
lammi,ɫæmi
lamon,ɫɑmɔn
lamp,ɫæmp
lampp,ɫæmp
lamps,ɫæmps
lanai,ɫənaɪ
land,ɫænd
landa,ɫændə
lande,ɫænd
lands,ɫændz
landt,ɫænt
lanes,ɫeɪnz
lanes,ɫeɪnz
laney,ɫeɪni
lanka,ɫæŋkə
lanky,ɫæŋki
lann,ɫæn
lanyi,ɫɑnji
lanz,ɫænz
lao,ɫaʊ
laos,ɫɑoʊs
lapel,ɫəpɛɫ
lapka,ɫɑpkə
lappe,ɫæp
lapre,ɫeɪpɝ
laps,ɫæps
lar,ɫɑɹ
lard,ɫɑɹd
lare,ɫɛɹ
large,ɫɑɹdʒ
lark,ɫɑɹk
laroe,ɫæɹoʊ
lary,ɫɛɹi
lasca,ɫɑskə
laser,ɫeɪzɝ
laska,ɫɑskə
laski,ɫɑski
lasky,ɫæski
lass,ɫæs
lasso,ɫæsoʊ
last,ɫæs
lasts,ɫæsts
lat,ɫɑt
latch,ɫætʃ
late,ɫeɪt
later,ɫeɪtɝ
latin,ɫætən
lato,ɫɑtoʊ
lats,ɫɑts
latta,ɫætə
latty,ɫæti
lau,ɫaʊ
laube,ɫɔb
lauck,ɫɔk
lauf,ɫɔf
laugh,ɫæf
laun,ɫɔn
laut,ɫɔt
laval,ɫəvɑɫ
lave,ɫeɪv
laver,ɫeɪvɝ
lavi,ɫeɪvi
lavie,ɫəvi
lavin,ɫævɪn
lcb,ɛsibi
leabo,ɫiboʊ
lead,ɫid
leaf,ɫif
leafy,ɫifi
leahy,ɫeɪhi
leake,ɫik
leaks,ɫiks
leal,ɫiɫ
leant,ɫiənt
leap,ɫip
leapt,ɫɛpt
lear,ɫɪɹ
leard,ɫɝd
learn,ɫɝn
lease,ɫis
leash,ɫiʃ
leavy,ɫivi
lebed,ɫɛbɛd
lebel,ɫɛbəɫ
leble,ɫɛbəɫ
lebon,ɫɛbən
lech,ɫɛk
leck,ɫɛk
lecy,ɫisi
leday,ɫideɪ
ledet,ɫɛdɪt
ledin,ɫɛdɪn
leeb,ɫib
leech,ɫitʃ
leeco,ɫikoʊ
leek,ɫik
leep,ɫip
leery,ɫɪɹi
leeth,ɫiθ
leff,ɫɛf
left,ɫɛft
lefts,ɫɛfts
lefty,ɫɛfti
legs,ɫɛɡz
legan,ɫɛɡən
leger,ɫɛdʒɝ
legge,ɫɛɡ
lego,ɫɛɡoʊ
lehan,ɫihæn
lehne,ɫɛn
lei,ɫeɪ
leier,ɫaɪɝ
leins,ɫinz
leist,ɫiɪst
leith,ɫiθ
leitz,ɫits
leja,ɫeɪjə
lek,ɫɛk
lekas,ɫikəz
lem,ɫɛm
lemar,ɫɛmɑɹ
lemay,ɫɛmeɪ
lemen,ɫimɛn
lemm,ɫɛm
lemme,ɫɛmə
lemon,ɫɛmən
lend,ɫɛnd
lene,ɫin
leng,ɫɛŋ
lenin,ɫɛnɪn
lenke,ɫɛŋki
leno,ɫɛnoʊ
lenon,ɫɛnən
lents,ɫɛnts
lentz,ɫɛnts
leny,ɫɛni
lenzi,ɫɛnzi
leoda,ɫɛdə
leper,ɫɛpɝ
levay,ɫɛveɪ
leve,ɫiv
levee,ɫɛvi
lever,ɫivɝ
levin,ɫəvɪn
levit,ɫɛvɪt
levy,ɫivi
levys,ɫiviz
lew,ɫu
lewan,ɫuən
lewey,ɫui
lewis,ɫuɪs
lewke,ɫuki
lex,ɫɛks
leya,ɫeɪə
leyda,ɫeɪdə
leys,ɫeɪz
lias,ɫiəz
liams,ɫiəmz
lian,ɫjɑn
liang,ɫjæŋ
liar,ɫaɪɝ
lib,ɫɪb
libra,ɫibɹɑ
libya,ɫɪbiə
licea,ɫɪsiə
lick,ɫɪk
licks,ɫɪks
lico,ɫikoʊ
liddy,ɫɪdi
lide,ɫaɪd
lids,ɫɪdz
lieb,ɫib
lied,ɫaɪd
liem,ɫim
lies,ɫaɪz
liese,ɫiz
lieu,ɫu
lifer,ɫaɪfɝ
lifes,ɫaɪfs
liffe,ɫɪf
lifts,ɫɪfts
like,ɫaɪk
liked,ɫaɪkt
likud,ɫikud
lilah,ɫɪɫə
liles,ɫaɪɫz
lill,ɫɪɫ
lille,ɫiɫ
lillo,ɫɪɫoʊ
lilt,ɫɪɫt
lim,ɫɪm
lima,ɫimə
limb,ɫɪm
limbs,ɫɪmz
lime,ɫaɪm
limes,ɫaɪmz
limit,ɫɪmət
limn,ɫɪm
limon,ɫɪmən
limp,ɫɪmp
linck,ɫɪŋk
linde,ɫɪnd
lindh,ɫɪnd
lined,ɫaɪnd
liner,ɫaɪnɝ
lines,ɫaɪnz
links,ɫɪŋks
linke,ɫɪŋk
links,ɫɪŋks
linne,ɫɪn
lins,ɫɪnz
linse,ɫɪns
lint,ɫɪnt
linz,ɫɪnz
liou,ɫiu
lipa,ɫipə
lipe,ɫaɪp
lipke,ɫɪpk
lippa,ɫɪpə
lippe,ɫɪp
lippi,ɫɪpi
lippy,ɫɪpi
lips,ɫɪps
liras,ɫɪɹəz
lisas,ɫisəz
lisak,ɫɪsək
lisec,ɫɪzək
lish,ɫɪʃ
lisi,ɫisi
lisk,ɫɪsk
liske,ɫɪsk
lisp,ɫɪsp
lissy,ɫɪsi
lists,ɫɪsts
liszt,ɫɪst
lite,ɫaɪt
litem,ɫitɛm
lites,ɫaɪts
litts,ɫɪts
liv,ɫɪv
livan,ɫivɑn
live,ɫaɪv
lived,ɫaɪvd
lives,ɫaɪvz
lives,ɫaɪvz
lizak,ɫɪzək
llama,ɫɑmə
llana,ɫænə
llosa,ɫoʊsə
ln,ɫeɪn
los,ɫoʊz
loads,ɫoʊdz
loafs,ɫoʊfs
loam,ɫoʊm
loans,ɫoʊnz
loans,ɫoʊnz
loar,ɫɔɹ
lob,ɫɑb
lobby,ɫɑbi
lobed,ɫoʊbd
lober,ɫoʊbɝ
lobes,ɫoʊbz
lobs,ɫɑbz
loca,ɫoʊkə
loch,ɫɑk
loci,ɫoʊki
lock,ɫɑk
locks,ɫɑks
locy,ɫoʊsi
lode,ɫoʊd
lodes,ɫoʊdz
loe,ɫoʊ
loehr,ɫɔɹ
loera,ɫɔɹə
loew,ɫɑu
loewe,ɫɑu
loews,ɫoʊz
loft,ɫɔft
lofts,ɫɔfts
lofty,ɫɔfti
logar,ɫoʊɡɝ
logs,ɫɔɡz
loh,ɫoʊ
lohn,ɫɑn
lohse,ɫoʊs
loin,ɫɔɪn
loire,ɫɔɪɹ
lok,ɫɑk
loker,ɫoʊkɝ
lolly,ɫɑɫi
lomba,ɫɑmbə
loner,ɫoʊnɝ
lones,ɫoʊnz
longe,ɫɑndʒ
lons,ɫɑnz
loo,ɫu
looby,ɫubi
loom,ɫum
looms,ɫumz
loons,ɫunz
loop,ɫup
loopy,ɫupi
loose,ɫus
loot,ɫut
lope,ɫoʊp
loper,ɫoʊpɝ
lor,ɫɔɹ
lorch,ɫɔɹk
lords,ɫɔɹdz
lordi,ɫɔɹdi
lords,ɫɔɹdz
lorei,ɫɔɹeɪ
lorge,ɫɔɹdʒ
lorin,ɫɔɹɪn
loro,ɫɔɹoʊ
lorry,ɫɔɹi
los,ɫɔs
losch,ɫɔʃ
lose,ɫuz
losee,ɫəsi
loser,ɫuzɝ
loses,ɫuzɪz
losh,ɫɑʃ
loss,ɫɔs
lost,ɫɔst
lot,ɫɔt
loth,ɫɑθ
lots,ɫɑts
lott,ɫɑt
lotta,ɫɑtə
lotto,ɫɑtoʊ
lotty,ɫɑti
lotz,ɫɑts
lous,ɫuz
lough,ɫaʊ
louis,ɫuiz
louks,ɫaʊks
loupe,ɫup
lour,ɫaʊɹ
louse,ɫaʊs
lout,ɫaʊt
louw,ɫu
loves,ɫəvz
loven,ɫəvən
low,ɫoʊ
lowe,ɫoʊ
lowes,ɫoʊz
lowey,ɫoʊi
lows,ɫoʊz
lowy,ɫoʊi
lox,ɫəks
loya,ɫɔɪə
loyer,ɫɔɪɝ
lp,ɛɫpi
ls,ɛɫɛs
luaka,ɫuɑkə
luane,ɫuən
lubar,ɫubɑɹ
lubas,ɫubəz
lube,ɫub
luby,ɫubi
luca,ɫukə
lucca,ɫukə
lucci,ɫutʃi
luce,ɫus
lucht,ɫəkt
lucid,ɫusəd
luck,ɫək
lucky,ɫəki
lucus,ɫukəs
ludke,ɫədki
lueck,ɫuɪk
luera,ɫuɛɹə
luff,ɫəf
luft,ɫəft
lug,ɫəɡ
lugar,ɫuɡɝ
luger,ɫuɡɝ
lugs,ɫəɡz
luhr,ɫɝ
lui,ɫuɪ
luiz,ɫuz
luk,ɫək
lukas,ɫukəz
luker,ɫukɝ
luks,ɫəks
lulas,ɫuɫəz
lull,ɫəɫ
lulue,ɫuɫu
luma,ɫumə
lumb,ɫəm
lumen,ɫumən
lump,ɫəmp
lumps,ɫəmps
lumpy,ɫəmpi
lun,ɫən
lunar,ɫunɝ
lund,ɫənd
lunde,ɫənd
lundy,ɫəndi
lunge,ɫəndʒ
lunn,ɫən
lunny,ɫəni
lunt,ɫənt
luntz,ɫənts
lunz,ɫənz
lupin,ɫupən
lupus,ɫupəs
lured,ɫʊɹd
luria,ɫʊɹiə
lurie,ɫʊɹi
lurk,ɫɝk
lurz,ɫɝz
lusch,ɫəʃ
luse,ɫuz
lusk,ɫəsk
lusky,ɫəski
lusty,ɫəsti
luten,ɫutən
lutes,ɫuts
luth,ɫuθ
luthy,ɫəθi
luton,ɫutən
luty,ɫuti
lutze,ɫətz
luu,ɫuu
luvs,ɫəvz
lux,ɫəks
luzon,ɫuzɑn
lwin,ɛɫwɪn
lwin,ɫwɪn
lxi,ɫksi
lyall,ɫaɪəɫ
lydon,ɫɪdən
lyell,ɫaɪɛɫ
lying,ɫaɪɪŋ
lyles,ɫaɪɫz
lyme,ɫaɪm
lynch,ɫɪntʃ
lynd,ɫɪnd
lynds,ɫɪndz
lynes,ɫaɪnz
lynk,ɫɪŋk
lyra,ɫaɪɹə
lyric,ɫɪɹɪk
lysne,ɫaɪn
lyssy,ɫɪsi
lyter,ɫaɪtɝ
m,ɛm
mbow,ɛmboʊ
maam,mæm
maahs,mɑz
maam,məm
maas,mɑz
mab,mæb
mabee,mæbi
mabey,meɪbi
mabis,mæbɪs
mabry,mæbɝi
macs,mæks
macau,məkaʊ
macha,mætʃə
mache,mætʃ
macks,mæks
macks,mæks
macs,mæks
mad,mæd
madam,mædəm
madar,mædɝ
maday,mɑdeɪ
madd,mæd
made,meɪd
madia,mɑdiə
