word,ipa
hankla,hæŋkɫə
hanlin,hænɫɪn
hanlon,hænɫən
hanois,hənɔɪz
hansel,hænsəɫ
hansen,hænsən
hansma,hænsmə
hansom,hænsəm
hanson,hænsən
hanten,hæntən
hanwas,hænwəz
hanway,hænweɪ
hanzel,hænzəɫ
harada,hɑɹɑdə
harald,hɑɹəɫd
harbin,hɑɹbɪn
harcum,hɑɹkəm
harden,hɑɹdən
hardin,hɑɹdɪn
hardly,hɑɹdɫi
hardys,hɑɹdiz
hargan,hɑɹɡən
hargis,hɑɹɡɪs
hargus,hɑɹɡəs
harima,hɛɹimə
harken,hɑɹkən
harkin,hɑɹkɪn
harlem,hɑɹɫəm
harlin,hɑɹɫɪn
harlot,hɑɹɫət
harlow,hɑɹɫoʊ
harman,hɑɹmən
harmel,hɑɹməɫ
harmen,hɑɹmən
harmon,hɑɹmən
harpel,hɑɹpɛɫ
harpin,hɑɹpæn
harpst,hɑɹpst
hartel,hɑɹtəɫ
harten,hɑɹtən
hartig,hɑɹtɪɡ
hartin,hɑɹtɪn
hartis,hɑɹtɪs
hartke,hɑɹtki
hartle,hɑɹtəɫ
hartog,hɑɹtəɡ
harton,hɑɹtən
harvel,hɑɹvəɫ
harvin,hɑɹvɪn
hasids,həsɪdz
haskew,hæskju
haskin,hæskɪn
haslam,hæsɫəm
hasler,hæsəɫɝ
hasman,hæsmən
haspel,hæspəɫ
hasten,heɪsən
hastey,heɪsti
hastie,heɪsti
haston,hæstən
hatala,hætəɫə
hatchs,hætʃɪz
haters,heɪtɝz
hating,heɪtɪŋ
hatler,heɪtɫɝ
haugen,haʊɡən
hausen,haʊzən
havana,həvænə
havent,hævənt
havins,hævɪnz
havlik,hævɫɪk
havlin,hævɫɪn
havran,hævɹən
havron,hævɹən
hawaii,həwaɪi
haydel,heɪdəɫ
haydon,heɪdən
hayduk,heɪdək
hayman,heɪmən
haymon,heɪmən
hayton,heɪtən
hazier,heɪziɝ
hazing,heɪzɪŋ
heacox,hikɑks
hebron,hɛbɹɔn
hebron,hɛbɹən
heclas,hɛkɫəz
hectic,hɛktɪk
hedges,hɛdʒɪz
hedman,hɛdmən
heflin,hɛfɫɪn
heibel,haɪbəɫ
heidel,haɪdəɫ
heiden,haɪdən
heidis,haɪdis
heiken,haɪkən
heikes,haɪkəz
heilig,haɪɫɪɡ
heiman,haɪmən
heinen,haɪnən
heinig,haɪnɪɡ
heinle,haɪnəɫ
heinly,haɪnɫi
heintz,haɪnts
heiple,haɪpəɫ
heisel,haɪsəɫ
helaba,hɛɫɑbə
helane,həɫeɪn
helbig,hɛɫbɪɡ
helens,hɛɫɪnz
helens,hɛɫənz
helget,hɛɫɡɪt
helios,hiɫiɑs
helium,hiɫiəm
helman,hɛɫmən
helmet,hɛɫmət
helmig,hɛɫmɪɡ
helmut,hɛɫmət
helots,hɛɫəts
helsel,hɛɫsəɫ
helton,hɛɫtən
helwig,hɛɫwɪɡ
hemani,həmɑni
hemant,hɛmənt
hemond,hɛmənd
hempel,hɛmpəɫ
hempen,hɛmpən
hemric,hɛmɹɪk
hendel,hɛndəɫ
hendra,hɛndɹə
hendry,hɛndɹi
hengel,hɛŋɡəɫ
hengst,hɛŋɡst
henion,hɛnjən
henkel,hɛŋkəɫ
henken,hɛŋkən
henkin,hɛŋkɪn
henkle,hɛŋkəɫ
henman,hɛnmən
henrik,hɛnɹɪk
henrys,hɛnɹiz
hensel,hɛnsəɫ
hensen,hɛnsən
hensil,hɛnsəɫ
henske,hɛnski
henson,hɛnsən
hentic,hɛntɪk
henton,hɛntən
henzel,hɛnzəɫ
herald,hɛɹəɫd
herdal,hɛɹdəɫ
hereby,hɪɹbaɪ
heresy,hɛɹəsi
heroes,hiɹoʊz
heroes,hɪɹoʊz
herold,hɛɹəɫd
herons,hɛɹənz
herons,hɛɹənz
hesiod,hisiəd
heslep,hɛsɫɪp
hesler,hɛsəɫɝ
heslin,hɛzɫɪn
heslop,hɛsɫəp
hestia,hɛstiə
heston,hɛstən
hetman,hɛtmən
hetzel,hɛtzəɫ
heuman,hjumən
heupel,hɔɪpəɫ
heusen,hjusən
hewell,hjuwɛɫ
hewins,hjuɪnz
hewson,hjusən
hexcel,hɛksəɫ
heyday,heɪdeɪ
heyden,heɪdən
heydon,heɪdən
heyman,heɪmən
hiatts,haɪəts
hibaaq,haɪbæk
hibdon,hɪbdən
hickox,hɪkɑks
hiding,haɪdɪŋ
higdon,hɪɡdən
higman,hɪɡmən
hikers,haɪkɝz
hiking,haɪkɪŋ
hiland,hɪɫənd
hilbun,hɪɫbən
hildie,haɪɫdi
hildum,hɪɫdəm
hilson,hɪɫsən
himont,hɪmənt
hindle,hɪndəɫ
hindus,hɪnduz
hinely,haɪnɫi
hinged,hɪndʒd
hinger,hɪndʒɝ
hingle,hɪŋɡəɫ
hinkel,hɪŋkəɫ
hinkle,hɪŋkəɫ
hinman,hɪnmən
hinmen,hɪnmɛn
hinote,hɪnoʊt
hinson,hɪnsən
hinted,hɪntəd
hinted,hɪntɪd
hinton,hɪntən
hippos,hɪpoʊz
hirata,hɪɹɑtə
hiring,haɪɹɪŋ
hisada,hɪsɑdə
hislop,hɪsɫəp
hitman,hɪtmæn
hitson,hɪtsən
hively,haɪvɫi
hixson,hɪksən
hladik,hɫædɪk
hladky,hɫædki
hlavac,hɫɑvək
hoback,hoʊbæk
hobday,hɑbdeɪ
hoberg,hoʊbɝɡ
hoblit,hɑbɫɪt
hobnob,hɑbnɑb
hobson,hɑbsən
hodges,hɑdʒɪz
hodgen,hɑdʒən
hodges,hɑdʒɪz
hodgin,hɑdʒɪn
hodson,hɑdsən
hoefle,hoʊfəɫ
hoenig,hoʊnɪɡ
hoesly,hoʊsɫi
hoevet,hoʊvɛt
hofman,hɑfmən
hogsed,hoʊɡst
hohman,hoʊmən
hoists,hɔɪsts
holder,hoʊɫdɝ
holier,hoʊɫiɝ
holing,hoʊɫɪŋ
holman,hɑɫmən
holmen,hɑɫmɛn
holmer,hoʊɫmɝ
holmes,hoʊɫmz
holsey,hoʊɫsi
holste,hoʊɫst
holter,hoʊɫtɝ
holven,hɔɫvɛn
holway,hɑɫweɪ
holzer,hoʊɫzɝ
homage,hɑmədʒ
homann,hoʊmən
hombre,hɑmbɹə
homely,hoʊmɫi
homers,hoʊmɝz
homers,hoʊmɝz
homily,hɑməɫi
homing,hoʊmɪŋ
hominy,hɑmɪni
homola,həmɑɫə
hondas,hɑndəz
hondas,hɑndəs
honeck,hoʊnɛk
honing,hoʊnɪŋ
honore,ɑnəɹeɪ
hoping,hoʊpɪŋ
hopkin,hɑpkɪn
hopman,hɑpmən
hopson,hɑpsən
hopton,hɑptən
horgan,hɔɹɡən
horman,hɔɹmən
hormel,hɔɹmɛɫ
hormuz,hɔɹmuz
hornak,hɔɹnək
hornby,hɔɹnbi
hornet,hɔɹnɪt
hornik,hɔɹnɪk
horses,hɔɹsəz
horses,hɔɹsəz
horses,hɔɹsɪz
horses,hɔɹsɪz
horten,hɔɹtən
horton,hɔɹtən
horvac,hɔɹvæk
horvat,hɔɹvət
hosing,hoʊzɪŋ
hoskin,hɑskɪn
hosler,hɑsəɫɝ
hosman,hɑsmən
hostel,hɑstəɫ
hoster,hoʊstɝ
hotbed,hɑtbɛd
hotdog,hɑtdɔɡ
hotpot,hɑtpɔt
houdek,haʊdɪk
hougen,haʊɡən
hounds,haʊndz
houses,haʊsɪz
housel,haʊsəɫ
housen,haʊsən
houses,haʊsəz
houses,haʊsɪz
houses,haʊsɪz
houska,haʊskə
houten,haʊtɛn
hovden,hɑvdən
hovels,həvəɫz
hoving,hoʊvɪŋ
howald,haʊəɫd
howmet,haʊmət
howson,haʊsən
howtek,haʊtɛk
howton,haʊtən
hrabak,hɹɑbək
hribar,hɹɪbɑɹ
hrncir,hɝnsɪɹ
hrncir,hɝntʃɝ
hrubik,hɹubɪk
hruska,hɹʊskə
hubcap,həbkæp
hubler,hjubɫɝ
hudler,hudəɫɝ
hudlow,hədɫoʊ
hudman,hədmən
hudnut,hədnət
hudson,hədsən
hudwon,hədwən
hudzik,hədzɪk
huerta,hwɛɹtə
hugill,hədʒəɫ
huguet,huɡeɪt
hukill,hjukɪɫ
hulces,həɫsəz
hulett,hjuɫɪt
hulgan,həɫɡən
hulick,hjuɫɪk
huling,hjuɫɪŋ
hulton,həɫtən
humann,hjumən
humans,jumənz
humble,həmbəɫ
humbly,həmbɫi
humbug,həmbəɡ
humfry,həmfɝi
humors,hjumɝz
humpal,həmpəɫ
humpty,həmpti
hundai,həndeɪ
hungry,həŋɡɹi
hunted,həntəd
hunted,həntɪd
huntly,həntɫi
hunton,həntən
husain,həsaɪn
huseby,həsɪbi
huskys,həskiz
husman,həsmən
hustad,həstəd
husted,həstɪd
huston,həstən
hutson,hətsən
hutzel,hətzəɫ
huxley,həksɫi
hyatts,haɪəts
hydock,haɪdək
hylton,hɪɫtən
hymies,haɪmiz
hymnal,hɪmnəɫ
hyndai,hɪndaɪ
hynson,hɪnsən
hyphen,haɪfən
hyping,haɪpɪŋ
hysell,haɪsəɫ
hysong,haɪsɔŋ
hywell,haɪwɛɫ
ianthe,iɑnθeɪ
ibanez,ɪbɑnɛz
icahns,aɪkɑnz
iceman,aɪsmæn
ideals,aɪdiɫz
ideals,aɪdiɫz
idiocy,ɪdiəsi
idioms,ɪdiəmz
idiots,ɪdiəts
idling,aɪdɫɪŋ
idoney,ɪdoʊni
ignatz,ɪɡnəts
ignite,ɪɡnaɪt
iguchi,əɡutʃi
ijames,ɪjɑmɛs
ilalis,ɪɫæɫəs
ilalis,ɪɫæɫəs
ilanas,ɪɫɑnəz
ilardi,ɪɫɑɹdi
ilidza,ɪɫɪdzə
imasco,ɪmæsoʊ
imbeds,ɪmbɛdz
imbibe,ɪmbaɪb
imbued,ɪmbjud
imcera,ɪmsɛɹə
imogen,ɪməɡən
imondi,ɪmɑndi
impact,ɪmpækt
impact,ɪmpækt
impala,ɪmpɑɫə
impale,ɪmpeɪɫ
impart,ɪmpɑɹt
impend,ɪmpɛnd
import,ɪmpɔɹt
import,ɪmpɔɹt
impose,ɪmpoʊz
improv,ɪmpɹɑv
impson,ɪmpsən
impugn,ɪmpjun
impure,ɪmpjʊɹ
impute,ɪmpjut
imregs,ɪmɹɛɡz
inacom,ɪnəkɑm
inbody,ɪnbɑdi
inborn,ɪnbɔɹn
inbred,ɪnbɹɛd
incant,ɪnkænt
incase,ɪnkeɪs
incata,ɪŋkɑtə
incest,ɪnsɛst
inches,ɪntʃəz
inches,ɪntʃɪz
inches,ɪntʃəz
inches,ɪntʃɪz
inchon,ɪntʃɔn
incise,ɪnsaɪz
incite,ɪnsaɪt
indaba,ɪndɑbə
indata,ɪndɑtə
indent,ɪndɛnt
indias,ɪndiəz
indian,ɪndiən
indict,ɪndaɪt
indite,ɪndaɪt
indium,ɪndiəm
induct,ɪndəkt
inerco,ɪnɝkoʊ
infamy,ɪnfəmi
infant,ɪnfənt
infect,ɪnfɛkt
infest,ɪnfɛst
inflow,ɪnfɫoʊ
inform,ɪnfɔɹm
infuse,ɪnfjuz
ingels,ɪŋɡəɫz
ingles,ɪŋɡəɫz
inglis,ɪŋɡɫɪs
ingots,ɪŋɡəts
ingram,ɪŋɡɹəm
ingrao,iŋɡɹaʊ
ingria,ɪŋɡɹiə
ingrum,ɪŋɡɹəm
inhale,ɪnheɪɫ
inhofe,ɪnhoʊf
injury,ɪndʒɝi
inlaid,ɪnɫeɪd
inland,ɪnɫænd
inlets,ɪnɫɛts
inline,ɪnɫaɪn
inmans,ɪnmənz
inmate,ɪnmeɪt
inmont,ɪnmɑnt
inputs,ɪnpʊts
inroad,ɪnɹoʊd
insane,ɪnseɪn
inscoe,ɪnskoʊ
insect,ɪnsɛkt
inside,ɪnsaɪd
inside,ɪnsaɪd
insist,ɪnsɪst
inskip,ɪnskɪp
insult,ɪnsəɫt
insult,ɪnsəɫt
intact,ɪntækt
intake,ɪnteɪk
intels,ɪntɛɫz
intend,ɪntɛnd
intent,ɪntɛnt
intone,ɪntoʊn
intron,ɪntɹən
intuit,ɪntuət
inured,ɪnjʊɹd
invade,ɪnveɪd
invent,ɪnvɛnt
invest,ɪnvɛst
invite,ɪnvaɪt
invoke,ɪnvoʊk
iphone,aɪfoʊn
iraqis,iɹækiz
iraqis,ɪɹækiz
iraqis,iɹækiz
iraqis,ɪɹækiz
irenes,aɪɹinz
ireson,aɪɝsən
ireson,ɪɹɪsən
ireton,aɪɝtən
ireton,ɪɹɪtɑn
isaacs,aɪzɪks
iselin,ɪsɪɫɪn
iseman,aɪsmən
isetan,ɪsɪtən
islams,ɪsɫɑmz
islams,ɪsɫɑmz
islami,ɪzɫɑmi
island,aɪɫənd
islets,aɪɫɪts
ismail,ɪsmeɪɫ
isolde,ɪsoʊɫd
isomer,aɪsəmɝ
israhi,ɪzɹɑhi
istels,ɪstɛɫz
italia,ɪtæɫjə
italia,itæɫiə
italys,ɪtəɫiz
itamar,itəmɑɹ
itself,ɪtsɛɫf
itunes,aɪtunz
itzhak,ɪtshæk
ivanov,ɪvənɑv
iwerks,aɪwɝks
jabbar,dʒəbɑɹ
jachim,dʒækɪm
jackal,dʒækəɫ
jackel,dʒækəɫ
jacket,dʒækət
jacket,dʒækɪt
jackis,dʒækiz
jackys,dʒækiz
jacobe,dʒækəb
jaffar,dʒəfɑɹ
jaffna,dʒæfnə
jaglom,jæɡɫəm
jailed,dʒeɪɫd
jailer,dʒeɪɫɝ
jaimes,haɪmiz
jaimes,haɪmiz
jambor,jɑmbɔɹ
jammal,dʒɑmɑɫ
jammus,dʒəmuz
janiak,jæniæk
janick,dʒænɪk
janoff,dʒænɔf
jansky,jænski
jansma,jænsmə
jaquez,jɑkwɛz
jarash,dʒɑɹəʃ
jarmon,jɑɹmɔn
jarryd,dʒæɹɪd
jarvie,dʒɑɹvi
jaskot,jɑskət
jaster,dʒæstɝ
jaudon,jaʊdɔn
jaunts,dʒɔnts
jaunty,dʒɔnti
javett,dʒævət
jaycee,dʒeɪsi
jaynes,dʒeɪnz
jeffus,dʒɛfəs
jekyll,dʒɛkəɫ
jellys,dʒɛɫiz
jencks,dʒɛŋks
jennys,dʒɛniz
jerden,dʒɝdən
jerman,dʒɝmən
jermyn,dʒɝmɪn
jerris,dʒɝɹəs
jerrys,dʒɛɹiz
jervis,dʒɝvɪs
jesper,dʒɛspɝ
jesses,dʒɛsiz
jessen,dʒɛsən
jesson,dʒɛsən
jessup,dʒɛsəp
jester,dʒɛstɝ
jetted,dʒɛtɪd
jetton,dʒɛtən
jewels,dʒuəɫz
jheryl,dʒɛɹəɫ
jiangs,dʒiɑŋz
jiawen,dʒiwɛn
jifeng,dʒifɛŋ
jiggle,dʒɪɡəɫ
jigsaw,dʒɪɡsɔ
jimmys,dʒɪmiz
jitney,dʒɪtni
joanou,dʒoʊnu
jobyna,jəbinə
jochem,dʒɑkɪm
jochim,dʒɑkɪm
jochum,dʒɑkəm
jodoin,ʒədɔɪn
johann,joʊhɑn
johnta,dʒɑntə
johson,dʒɑsən
joined,dʒɔɪnd
joiner,dʒɔɪnɝ
joines,dʒɔɪnz
jonker,dʒɑŋkɝ
jordie,dʒɔɹdi
josten,dʒɑsən
jostle,dʒɑsəɫ
jotted,dʒɑtɪd
jouret,ʒwɑɹeɪ
jowers,dʒaʊɝz
jowett,dʒaʊɪt
jowley,dʒoʊɫi
joying,dʒɔɪɪŋ
joyner,dʒɔɪnɝ
joynes,dʒɔɪnz
joyous,dʒɔɪəs
juarez,hwɑɹɛz
judged,dʒədʒd
judice,dʒudɪs
juedes,juɛdɛs
juggle,dʒəɡəɫ
juhlin,dʒuɫɪn
juices,dʒusəz
juices,dʒusɪz
julies,dʒuɫiz
julina,juɫinə
jumped,dʒəmpt
jumper,dʒəmpɝ
juneau,dʒunoʊ
junine,dʒənɪn
junked,dʒəŋkt
junker,dʒəŋkɝ
junkie,dʒəŋki
jurgen,dʒɝɡən
jurich,dʒʊɹɪk
juries,dʒʊɹiz
juries,dʒʊɹiz
jurors,dʒʊɹɝz
jurors,dʒʊɹɝz
jurors,dʒʊɹɝz
juster,dʒəstɝ
justis,justɪs
jutras,jutɹɑz
kabart,kəbɑɹt
kabila,kəbɪɫə
kabler,keɪbɫɝ
kabral,kəbɹɑɫ
kabuki,kəbuki
kading,keɪdɪŋ
kadish,keɪdɪʃ
kadlec,kɑdɫɪk
kadumi,kədumi
kafkas,kɑfkəz
kagami,kæɡəmi
kagawa,kəɡɑwə
kahans,kəhɑnz
kahane,kəheɪn
kahuna,kəhunə
kailua,kaɪɫuə
kakadu,kɑkɑdu
kakuei,kækjui
kalata,kəɫɑtə
kaleta,kæɫɪtə
kallio,kæɫioʊ
kalman,kæɫmən
kalmus,kæɫmɪs
kaluza,kəɫuzə
kalvar,kæɫvɑɹ
kamali,kəmɑɫi
kamens,kɑmɛnz
kamins,kæmɪnz
kamler,kæməɫɝ
kampen,kæmpən
kamran,kæmɹən
kanady,kænədi
kanawa,kɑnɑwə
kandel,kændəɫ
kangas,kæŋɡəz
kanitz,kænɪts
kansai,kænsaɪ
kansan,kænzən
kansas,kænzəs
kansas,kænzəs
kantle,kæntəɫ
kaolin,kaʊɫɪn
kapaun,kæpaʊn
kaplan,kæpɫən
kapler,keɪpɫɝ
kaplin,kæpɫɪn
kaplow,kæpɫoʊ
kapral,kæpɹəɫ
kapton,kæptən
karach,kæɹətʃ
karans,kɛɹənz
karatz,kɛɹəts
karban,kɑɹbən
karels,kɛɹəɫz
karema,kəɹɛmə
karens,kɛɹənz
karibu,kɛɹibu
karimi,kɑɹimi
karlen,kɑɹɫən
karlik,kɑɹɫɪk
karlin,kɑɹɫɪn
karlow,kɑɹɫoʊ
karman,kɑɹmən
karnal,kɑɹnəɫ
karnow,kɑɹnaʊ
karnow,kɑɹnoʊ
karoly,kɝoʊɫi
karpel,kɑɹpəɫ
karpen,kɑɹpən
karpov,kɑɹpɑv
karson,kɑɹsən
kasese,kəsizi
kasich,kɑsɪtʃ
kaskel,kæskəɫ
kasler,kæsəɫɝ
kasmer,kæsəmɝ
kasten,kæstən
katana,kɑtɑnɑ
katies,keɪtiz
katuni,kətuni
katzen,kætzən
katzin,kætsɪn
kayaks,kaɪæks
kaydon,keɪdən
kayvon,keɪvɑn
keidel,kaɪdəɫ
keirns,kaɪɹnz
keisei,kaɪseɪ
keitel,kaɪtəɫ
kelman,kɛɫmən
kelsay,kɛɫseɪ
kelsoe,kɛɫsoʊ
kelson,kɛɫsən
kelton,kɛɫtən
kelvan,kɛɫvən
kelven,kɛɫvən
kembel,kɛmbəɫ
kemble,kɛmbəɫ
kemeny,kɛmɪni
kempel,kɛmpəɫ
kempen,kɛmpən
kemple,kɛmpəɫ
kemron,kɛmɹən
kendig,kɛndɪɡ
kendle,kɛndəɫ
kenkel,kɛŋkəɫ
kenway,kɛnweɪ
kenyas,kɛnjəz
kenyas,kinjəz
kenyan,kɛnjən
kenyan,kinjən
kenyen,kɛnjən
kenyon,kɛnjən
kerala,kɛɹɑɫə
kerien,kɛɹiən
kerins,kɛɹɪnz
kesler,kɛsəɫɝ
kestel,kɛstəɫ
ketola,kɛtəɫə
ketone,kitoʊn
ketron,kɛtɹən
ketura,kɛtʊɹə
ketzel,kɛtsəɫ
kevins,kɛvɪnz
kevlin,kɛvɫɪn
keylon,keɪɫən
kiawah,kaɪəwə
kidman,kɪdmən
kidnap,kɪdnæp
kiechl,kitʃəɫ
kigale,kiɡɑɫi
kigali,kiɡɑɫi
kiichi,kiitʃi
kikwit,kɪkwɪt
kilbys,kɪɫbiz
kilday,kɪɫdeɪ
kildow,kɪɫdoʊ
kilgus,kɪɫɡəs
kilian,kɪɫiən
kilman,kɪɫmən
kilroy,kɪɫɹɔɪ
kilton,kɪɫtən
kimbel,kɪmbəɫ
kimble,kɪmbəɫ
kimche,kɪmtʃi
kimchi,kɪmtʃi
kimler,kɪməɫɝ
kimpel,kɪmpəɫ
kimple,kɪmpəɫ
kimura,kimʊɹə
kinark,kɪnɑɹk
kindel,kɪndəɫ
kinder,kaɪndɝ
kindig,kɪndɪɡ
kindle,kɪndəɫ
kinect,kɪnɛkt
kineta,kɪnɪtə
kingry,kɪŋɡɝi
kinion,kɪnjən
kinkle,kɪŋkəɫ
kinman,kɪnmən
kinmen,kɪnmɛn
kinsel,kɪnsəɫ
kinton,kɪntən
kinyon,kɪnjən
kinzel,kɪnzəɫ
kiosks,kiɔsks
kipnis,kɪpnɪs
kiraly,kɪɹəɫi
kirgiz,kɪɹɡɪz
kirkuk,kɪɹkʊk
kiryas,kɪɹjəs
kiryas,kɪɹjɑs
kiryat,kɪɹjət
kiryat,kɪɹjɑt
kiskas,kɪskəz
kisler,kɪsəɫɝ
kismet,kɪzmɪt
kitcat,kɪtkæt
kiting,kaɪtɪŋ
kitman,kɪtmən
kitson,kɪtsən
kivela,kɪvɪɫə
kiwani,kɪwɑnɪ
klamer,kɫeɪmɝ
klaver,kɫeɪvɝ
kleban,kɫɛbən
kleins,kɫaɪnz
klejna,kɫeɪnɝ
kleman,kɫɛmən
klenge,kɫɛndʒ
klepac,kɫɛpək
kleven,kɫivən
klimek,kɫɪmɪk
klimer,kɫaɪmɝ
klinge,kɫɪndʒ
klontz,kɫɑnts
klukas,kɫukəz
knable,neɪbəɫ
knobel,noʊbəɫ
knoble,noʊbəɫ
knodel,noʊdəɫ
knodle,noʊdəɫ
knotek,noʊtɪk
kobler,koʊbɫɝ
kobren,kɑbɹən
kobrin,kɑbɹɪn
kocian,koʊʃən
kocsis,kɑksɪs
kocurs,koʊkɝz
koebel,koʊbəɫ
koegel,koʊɡəɫ
koenen,koʊnən
kofler,koʊfɫɝ
kofron,kɑfɹən
kogler,koʊɡɫɝ
koglin,kɑɡɫɪn
kohnen,koʊnən
kohout,koʊaʊt
kolasa,kəɫɑsə
kolber,koʊɫbɝ
kollek,koʊɫɛk
kolman,kɑɫmən
kolter,koʊɫtɝ
kombat,kɑmbæt
konaga,kənɑɡə
kondas,kɑndəz
konica,kɑnɪkə
koning,koʊnɪŋ
konkel,kɑŋkəɫ
konkle,kɑŋkəɫ
konkol,kɑŋkɔɫ
konrad,kɑnɹəd
kontra,kɑntɹə
konzen,kɑnzən
konzis,kɑnziz
kopacz,kɑpətʃ
kopera,kəpɪɹə
koplan,kɑpɫən
koplin,kɑpɫɪn
korbel,kɔɹbəɫ
koreas,kɔɹiəz
koreas,kɝɹiəz
korean,kɔɹiən
korean,kɝɹiən
koreas,kɔɹiəz
koreas,kɝɹiəz
korman,kɔɹmən
korona,kɝoʊnə
korson,kɔɹsən
korten,kɔɹtən
kortum,kɔɹtəm
koruna,kɔɹunɑ
kosier,koʊsiɝ
koslow,kɑsɫoʊ
kosman,kɑsmən
kostal,kɑstəɫ
kostek,kɑstɛk
kostic,kɑstɪk
kostka,kɑstkə
kotula,kətuɫə
kountz,kaʊnts
kovach,koʊvɑk
kovich,kɑvɪtʃ
kowitz,kɑwɪts
kowtow,kaʊtaʊ
kowtow,koʊtoʊ
koziol,kɑziɔɫ
kozlik,kɑzɫɪk
kozlow,kɑzɫoʊ
krafts,kɹæfts
krager,kɹeɪɡɝ
kraker,kɹeɪkɝ
krakow,kɹækaʊ
krakow,kɹɑkaʊ
krakow,kɹɑkɑv
kralik,kɹɑɫɪk
kramer,kɹeɪmɝ
kraner,kɹeɪnɝ
krantz,kɹænts
kraska,kɹɑskə
krasny,kɹæzni
kratky,kɹætki
kratos,kɹætɔs
kravis,kɹævɪs
krecko,kɹɛkoʊ
kredit,kɹɛtɪt
kregel,kɹɛɡəɫ
krempa,kɹɛmpə
krenek,kɹɛnɪk
krenik,kɹɛnɪk
krentz,kɹɛnts
kresge,kɹɛsɡi
krider,kɹaɪdɝ
kriger,kɹaɪɡɝ
kriner,kɹaɪnɝ
krizan,kɹɪzən
krizek,kɹɪzɛk
kromer,kɹoʊmɝ
kroner,kɹoʊnɝ
kronor,kɹoʊnɝ
krontz,kɹɑnts
krupka,kɹəpkə
kruzel,kɹuzəɫ
kryder,kɹaɪdɝ
kryger,kɹaɪɡɝ
kubala,kəbɑɫə
kubala,kubɑɫə
kubiak,kubiæk
kubick,kjubɪk
kubler,kjubɫɝ
kuchma,kutʃmə
kuchta,kətʃtə
kuczek,kətʃɛk
kudlow,kədɫoʊ
kudrna,kədɝnə
kugler,kuɡəɫɝ
kujala,kəjɑɫə
kulaga,kuɫɑɡə
kulich,kjuɫɪk
kulick,kjuɫɪk
kulish,kjuɫɪʃ
kumble,kəmbəɫ
kundun,kʊndən
kunert,kjunɝt
kunkel,kəŋkəɫ
kunkle,kəŋkəɫ
kupres,kupɹəs
kuralt,kjɝɔɫt
kuroda,kɝoʊdə
kurylo,kɝɪɫoʊ
kusiak,kəsiæk
kusler,kəsəɫɝ
kustra,kəstɹə
kuwait,kuweɪt
kuznia,kəzniə
kvamme,kvɑmeɪ
kveton,kvɛtɔn
kwanza,kwɑnzə
kwasny,kwɑzni
kweisi,kwaɪzi
kwitny,kwɪtni
kyoshi,kioʊʃi
kytril,kɪtɹɪɫ
loreal,ɫɔɹiæɫ
laakso,ɫɑksoʊ
laband,ɫɑbænd
labant,ɫəbænt
labate,ɫɑbeɪt
labine,ɫɑbini
labors,ɫeɪbɝz
labors,ɫeɪbɝz
lacana,ɫɑkænə
lacava,ɫɑkɑvə
lacaze,ɫɑkɑzi
lactic,ɫæktɪk
ladies,ɫeɪdiz
ladies,ɫeɪdiz
lading,ɫeɪdɪŋ
ladson,ɫædsən
laduca,ɫɑdukə
ladwig,ɫædwɪɡ
lafata,ɫɑfɑtə
lafave,ɫəfeɪv
lafite,ɫɑfaɪt
laflam,ɫəfɫæm
lafler,ɫeɪfɫɝ
laflin,ɫæfɫɪn
lafond,ɫəfɑnd
lafont,ɫəfɑnt
lagana,ɫɑɡænə
lagrow,ɫæɡɹoʊ
laguna,ɫəɡunə
laible,ɫeɪbəɫ
laidig,ɫeɪdɪɡ
lajoie,ɫædʒwɑ
lakers,ɫeɪkɝz
lakins,ɫækɪnz
lalita,ɫəɫitə
lamars,ɫəmɑɹz
lamboy,ɫæmbɔɪ
lamely,ɫeɪmɫi
lament,ɫəmɛnt
lamers,ɫeɪmɝz
lameta,ɫəmɛtə
lamica,ɫæmɪkə
lamina,ɫæmənə
lamkin,ɫæmkɪn
lamond,ɫəmɑnd
lamora,ɫɑmɔɹə
lamson,ɫæmsən
lanasa,ɫɑnɑsə
lances,ɫænsɪz
lancet,ɫænsət
lancia,ɫɑntʃə
lancit,ɫænsɪt
lancon,ɫæŋkən
landau,ɫændaʊ
landay,ɫændeɪ
landed,ɫændəd
landed,ɫændɪd
landen,ɫændən
landin,ɫændɪn
landis,ɫændɪs
landow,ɫændoʊ
landry,ɫændɹi
langan,ɫæŋɡən
langbo,ɫæŋboʊ
laning,ɫeɪnɪŋ
lankas,ɫæŋkəz
lankan,ɫæŋkən
lanman,ɫænmən
lannos,ɫænoʊz
lanoue,ɫænueɪ
lansky,ɫænski
lantis,ɫɑntɪs
lantry,ɫæntɹi
lantzy,ɫæntzi
lanvin,ɫænvɪn
lanyon,ɫænjən
lanzet,ɫænzət
lapage,ɫɑpɪdʒ
lapdog,ɫæpdɔɡ
lapels,ɫəpɛɫz
lapier,ɫeɪpiɝ
lapine,ɫɑpini
lapses,ɫæpsɪz
laptop,ɫæptɑp
laraia,ɫɑɹɑjə
larche,ɫɑɹtʃi
larcom,ɫɑɹkɑm
larcom,ɫɑɹkəm
larded,ɫɑɹdɪd
larena,ɫɑɹɛnə
largen,ɫɑɹɡən
larger,ɫɑɹdʒɝ
lariat,ɫɛɹiət
larina,ɫɑɹinə
larine,ɫɑɹini
larkin,ɫɑɹkɪn
