word,ipa
forgotten,fɝɡɑtən
forister,fɔɹɪstɝ
forks,fɔɹks
formalist,fɔɹməɫəst
formanek,fɔɹmənɪk
formylin,fɔɹmɪɫɪn
forr,fɔɹ
forsberg,fɔɹsbɝɡ
forsgren,fɔɹsɡɹɛn
forstmann,fɔɹstmən
forties,fɔɹtiz
fortini,fɔɹtini
fortuny,fɔɹtʃuni
fosdick,fɑsdɪk
fossel,fɑsəɫ
fossils,fɑsəɫz
fotis,foʊtɪs
fouls,faʊɫz
four,fɔɹ
fouts,faʊts
fowles,faʊəɫz
foxhole,fɑkshoʊɫ
foxwoods,fɑkswʊdz
foyt,fɔɪt
fractions,fɹækʃənz
fradkin,fɹædkɪn
frain,fɹeɪn
fralick,fɹæɫɪk
frames,fɹeɪmz
francais,fɹɑnseɪ
francines,fɹænsinz
francklin,fɹæŋkɫɪn
francorp,fɹænkɔɹp
franjo,fɹændʒoʊ
frankland,fɹæŋkɫənd
frankson,fɹæŋksən
frantic,fɹæntɪk
franze,fɹænz
frary,fɹɛɹi
frasier,fɹeɪʒɝ
frauds,fɹɔdz
fravel,fɹævəɫ
frazer,fɹeɪzɝ
freaks,fɹiks
frechette,fɹɪʃɛt
fredella,fɹɛdɛɫə
fredlund,fɹɛdɫənd
freeform,fɹifɔɹm
freeing,fɹiɪŋ
freels,fɹiɫz
freemyer,fɹimiɝ
fregoso,fɹɛɡoʊsoʊ
freidman,fɹidmən
frein,fɹeɪn
frels,fɹɛɫz
frenchman,fɹɛntʃmæn
frenzel,fɹɛnzɛɫ
freres,fɹiɹz
fresenius,fɹəsiniəs
freshmen,fɹɛʃmɪn
frets,fɹɛts
freya,fɹeɪə
friars,fɹaɪɝz
fricking,fɹɪkɪŋ
fridays,fɹaɪdiz
frie,fɹaɪ
frieder,fɹaɪdɝ
friedline,fɹidɫaɪn
friedson,fɹidsən
friends,fɹɛndz
friesen,fɹisən
frigates,fɹɪɡəts
frilly,fɹɪɫi
frisch,fɹɪʃ
friskin,fɹɪskɪn
fritzen,fɹɪtzən
frix,fɹɪks
froder,fɹoʊdɝ
frogge,fɹɑɡ
frohn,fɹɑn
frome,fɹoʊm
fronde,fɹɑnd
frontera,fɹoʊntɛɹə
frosted,fɹɔstəd
frothy,fɹɔθi
frucher,fɹukɝ
frugally,fɹuɡəɫi
frush,fɹəʃ
frutiger,fɹətɪɡɝ
fryman,fɹaɪmən
fua,fuə
fuckin,fəkɪn
fuelled,fjuəɫd
fugard,fjuɡɑɹd
fuhs,fəs
fujio,fudʒioʊ
fujiyama,fudʒijɑmə
fukushima,fukuʃimə
fulfil,fʊɫfɪɫ
fulls,fʊɫz
fullers,fʊɫɝz
fullwood,fʊɫwʊd
fults,fʊɫts
fumbling,fəmbəɫɪŋ
funck,fəŋk
functions,fəŋkʃənz
funded,fəndəd
fungs,fəŋz
funnier,fəniɝ
fuquay,fukeɪ
furby,fɝbi
furinis,fʊɹiniz
furlough,fɝɫoʊ
furnas,fɝnəs
furniture,fɝnɪtʃɝ
furrow,fɝoʊ
furth,fɝθ
furtively,fɝtɪvɫi
fuselage,fjusəɫɪdʒ
fusion,fjuʒən
fussy,fəsi
futility,fjutɪɫəti
fyffe,faɪf
g,dʒi
gabbing,ɡæbɪŋ
gaber,ɡeɪbɝ
gabor,ɡəbɔɹ
gadberry,ɡædbɛɹi
gadfly,ɡædfɫaɪ
gadoury,ɡædʊɹi
gaede,ɡid
gaffe,ɡæf
gage,ɡeɪdʒ
gags,ɡæɡz
gaidars,ɡaɪdɑɹz
gainer,ɡeɪnɝ
gains,ɡeɪnz
galan,ɡeɪɫən
galarneau,ɡæɫɑɹnoʊ
galax,ɡæɫæks
galer,ɡeɪɫɝ
galgano,ɡɑɫɡɑnoʊ
galileo,ɡæɫəɫeɪoʊ
galipault,ɡæɫɪpɔɫt
gallaher,ɡæɫəhɝ
gallaudet,ɡæɫədɛt
galleon,ɡæɫiən
galletti,ɡɑɫɛti
galligan,ɡæɫɪɡən
gallium,ɡæɫiəm
galloped,ɡæɫəpt
galosh,ɡəɫɑʃ
galudet,ɡæɫjudɛt
galven,ɡɑɫvən
gamache,ɡɑmeɪk
gambit,ɡæmbɪt
gambling,ɡæmbəɫɪŋ
game,ɡeɪm
gamino,ɡɑminoʊ
gamons,ɡæmənz
ganas,ɡænəz
gander,ɡændɝ
gang,ɡæŋ
gangi,ɡændʒi
gangs,ɡæŋz
gannaway,ɡænəweɪ
ganske,ɡænsk
gantt,ɡænt
gaps,ɡæps
garafalo,ɡɑɹɑfɑɫoʊ
garamendi,ɡɛɹəmɛndi
garbarini,ɡɑɹbɑɹini
garbling,ɡɑɹbɫɪŋ
gardened,ɡɑɹdənd
gardens,ɡɑɹdənz
garfinkel,ɡɑɹfɪŋkəɫ
gargis,ɡɑɹɡɪs
garin,ɡɛɹɪn
garlick,ɡɑɹɫɪk
garmany,ɡɝmɔni
garner,ɡɑɹnɝ
garnished,ɡɑɹnɪʃt
garols,ɡæɹɔɫz
garrahan,ɡæɹəhæn
garrets,ɡɛɹəts
garrigan,ɡæɹɪɡən
garrity,ɡɛɹɪti
garroway,ɡæɹoʊweɪ
garstin,ɡɑɹstən
gartley,ɡɑɹtɫi
garudas,ɡəɹudəz
garys,ɡɛɹiz
gascons,ɡæskənz
gasify,ɡæsəfaɪ
gaspard,ɡəspɑɹd
gasque,ɡeɪsk
gassing,ɡæsɪŋ
gastonia,ɡəstoʊniə
gateley,ɡætɪɫi
gatewood,ɡeɪtwʊd
gathman,ɡæθmən
gator,ɡeɪtɝ
gatt,ɡæt
gatwick,ɡætwɪk
gaubert,ɡaʊbɝt
gaudette,ɡoʊdɛt
gaufman,ɡɔfmən
gaughran,ɡɔɹən
gaulke,ɡɔɫk
gauna,ɡɔnə
gaussian,ɡaʊsiən
gauvin,ɡoʊvæn
gawen,ɡɔən
gawthrop,ɡɔθɹəp
gayler,ɡeɪɫɝ
gayshill,ɡeɪzhɪɫ
gazda,ɡæzdə
gazeta,ɡəzɛtə
geac,ɡik
gearey,ɡɪɹi
gebbia,dʒɛbiə
gebo,dʒeɪboʊ
geddings,dʒɛdɪŋz
geeky,ɡiki
geesey,ɡisi
gehret,ɡɛɹɪt
gehry,ɡɛɹi
geigy,ɡaɪɡi
geiselman,ɡaɪsəɫmən
geist,ɡaɪst
gelder,ɡɛɫdɝ
gellatly,dʒɛɫətɫi
gelpi,dʒɛɫpi
gemayels,dʒəmaɪəɫz
gems,dʒɛmz
gencorp,dʒɛnkɔɹp
genelabs,dʒɛnəɫæbz
generale,dʒɛnɝæɫ
generals,dʒɛnɹəɫz
genero,dʒənɝoʊ
genger,dʒɛŋɡɝ
genital,dʒɛnətəɫ
gennaro,dʒənɑɹoʊ
genson,dʒɛnsən
gentiles,dʒɛntaɪɫz
gentles,dʒɛnəɫz
gentzler,dʒɛntsɫɝ
geo,dʒioʊ
geoffroy,dʒiəfɹɔɪ
georg,ɡeɪɔɹɡ
georgias,dʒɔɹdʒəz
gephart,ɡɛphɑɹt
geralds,dʒɛɹəɫdz
gerbers,ɡɝbɝz
gerd,ɡɝd
gerety,ɡɛɹɪti
gerhold,ɡɝhoʊɫd
germ,dʒɝm
germans,dʒɝmənz
gerome,ɡɛɹəm
gerringer,dʒɛɹɪŋɝ
gerson,ɡɝsən
gerstner,ɡɝstnɝ
gertz,ɡɝts
gessel,ɡɛsəɫ
gestetner,ɡəstɛtnɝ
getman,ɡɛtmən
gettinger,ɡɛtɪndʒɝ
gettys,ɡɛtiz
geving,dʒivɪŋ
ghadafi,ɡədɑfi
ghanaian,ɡənaɪən
ghidella,ɡɪdɛɫə
ghoul,ɡuɫ
giacinta,dʒɑtʃintɑ
giampapa,dʒɑmpɑpɑ
giang,dʒɑŋ
gianni,dʒjɑni
giants,dʒaɪənts
giardino,dʒɝdinoʊ
gibbins,dʒɪbɪnz
gibeault,ʒɪboʊ
giblin,dʒɪbɫɪn
giddens,ɡɪdənz
giebler,ɡibəɫɝ
gienow,ɡinaʊ
giesecke,ɡisɪk
giessen,ɡizsən
giffy,ɡɪfi
giggle,ɡɪɡəɫ
gignoux,ɡɪnu
gilberg,ɡɪɫbɝɡ
gilbreath,ɡɪɫbɹɛθ
gilday,ɡɪɫdeɪ
gile,ɡaɪɫ
gilkerson,ɡɪɫkɝsən
gilland,ɡɪɫənd
gilley,ɡɪɫi
gillig,ɡɪɫɪɡ
gillinov,ɡɪɫɪnɑv
gillooly,ɡɪɫuɫi
gilmer,ɡɪɫmɝ
gilstrap,ɡɪɫstɹəp
gimlin,ɡɪmɫɪn
ginas,dʒinəz
gingerly,dʒɪndʒɝɫi
gintz,ɡɪnts
giorgia,dʒɔɹdʒə
girard,dʒɝɑɹd
girdler,ɡɝdəɫɝ
girija,ɡɪɹidʒə
girls,ɡɝɫz
girouard,ʒaɪɹuɝd
girven,ɡɝvən
gish,dʒɪʃ
git,ɡɪt
gittens,ɡɪtənz
giudice,dʒudɪsi
giurescu,dʒuɹɛsku
given,ɡɪvɪn
givin,ɡɪvɪn
gizmos,ɡɪzmoʊz
glaciate,ɡɫeɪsieɪt
glackin,ɡɫækɪn
gladstein,ɡɫædstaɪn
glam,ɡɫæm
glancing,ɡɫænsɪŋ
glanz,ɡɫænz
glasco,ɡɫɑskoʊ
glasnost,ɡɫɔsnoʊst
glassford,ɡɫæsfɔɹd
glassy,ɡɫæsi
glaus,ɡɫɔz
glaze,ɡɫeɪz
glazunov,ɡɫæzunɑv
gleaton,ɡɫitən
gleeson,ɡɫizən
glendale,ɡɫɛndeɪɫ
glenmore,ɡɫɛnmɔɹ
gless,ɡɫɛs
glimcher,ɡɫɪmtʃɝ
glitter,ɡɫɪtɝ
gloat,ɡɫoʊt
globally,ɡɫoʊbəɫi
globs,ɡɫɑbz
glodowski,ɡɫədɔfski
gloomier,ɡɫumiɝ
gloriane,ɡɫɔɹiæn
gloster,ɡɫɑstɝ
glow,ɡɫoʊ
gluck,ɡɫək
glueck,ɡɫuk
glut,ɡɫət
gluttony,ɡɫətəni
glycomed,ɡɫaɪkoʊmd
gmail,dʒimeɪɫ
gnarls,nɑɹɫz
gnawed,nɔd
goatee,ɡoʊti
gobbler,ɡɑbɫɝ
goblins,ɡɑbɫɪnz
gods,ɡɑdz
godbolt,ɡɑdboʊɫt
godden,ɡɑdən
godfreys,ɡɑdfɹiz
godkin,ɡɑdkɪn
godot,ɡədoʊ
godshalk,ɡɑdʃək
goebbels,ɡoʊbəɫz
goehner,ɡoʊnɝ
goen,ɡoʊn
goertz,ɡɔɹts
goetting,ɡoʊtɪŋ
goffin,ɡɑfɪn
goggans,ɡɑɡənz
goh,ɡoʊ
gokey,ɡoʊki
golba,ɡoʊɫbə
goldbeck,ɡoʊɫdbɛk
goldens,ɡoʊɫdənz
golder,ɡoʊɫdɝ
goldmann,ɡoʊɫdmən
goldstein,ɡoʊɫdstin
goldwater,ɡoʊɫdwɔtɝ
golfers,ɡɑɫfɝz
golightly,ɡoʊɫaɪtɫi
golliher,ɡɑɫɪhɝ
golphin,ɡoʊɫfɪn
gombert,ɡɑmbɝt
gonad,ɡoʊnæd
gondola,ɡɑndəɫə
gonet,ɡoʊnɪt
gonyea,ɡoʊnjɛ
good,ɡʊd
goodale,ɡʊdeɪɫ
goodell,ɡʊdɛɫ
goodin,ɡʊdən
goodley,ɡʊdɫi
goodness,ɡʊdnəs
goodrichs,ɡʊdɹɪtʃɪz
goodspeed,ɡʊdspid
goodys,ɡʊdiz
googe,ɡudʒ
gookin,ɡʊkɪn
goose,ɡus
goostree,ɡustɹi
gora,ɡɔɹə
gorazdes,ɡɝɑʒdəz
gorda,ɡɔɹdə
gordinier,ɡɔɹdɪniɝ
gorges,ɡɔɹdʒɪz
gorilla,ɡɝɪɫə
gorman,ɡɔɹmən
gorr,ɡɔɹ
gortari,ɡɔɹtɑɹi
gose,ɡoʊz
gosnell,ɡɑsnəɫ
gossard,ɡəsɑɹd
gossips,ɡɑsəps
gotch,ɡɑtʃ
goto,ɡoʊtu
gotten,ɡɑtən
gottis,ɡɑtɪs
gottwald,ɡɑtwəɫd
gouge,ɡaʊdʒ
goulash,ɡuɫɑʃ
gourd,ɡɔɹd
goutal,ɡutəɫ
govern,ɡəvɝn
governors,ɡəvɝnɝz
govs,ɡɑvz
gowin,ɡaʊɪn
goyim,ɡɔɪɪm
grabau,ɡɹæbaʊ
grabowski,ɡɹəbɔfski
graceless,ɡɹeɪsɫəs
gracing,ɡɹeɪsɪŋ
gradate,ɡɹeɪdeɪt
gradel,ɡɹædəɫ
grado,ɡɹɑdoʊ
graeber,ɡɹɛbɝ
graeser,ɡɹeɪzɝ
graft,ɡɹæft
grahams,ɡɹæmz
grainger,ɡɹeɪŋdʒɝ
grammar,ɡɹæmɝ
grammys,ɡɹæmiz
granahan,ɡɹænəhæn
granda,ɡɹændə
grande,ɡɹænd
grandkids,ɡɹændkɪdz
grandmom,ɡɹændmɑm
granfield,ɡɹænfiɫd
grano,ɡɹɑnoʊ
grantham,ɡɹænθəm
granular,ɡɹænjəɫɝ
grape,ɡɹeɪp
graphical,ɡɹæfɪkəɫ
grass,ɡɹæs
grasslike,ɡɹæsɫaɪk
grateful,ɡɹeɪtfəɫ
grating,ɡɹeɪtɪŋ
gratzer,ɡɹeɪtzɝ
grauman,ɡɹɔmən
gravell,ɡɹævəɫ
gravest,ɡɹævəst
gravina,ɡɹɑvinə
gravitt,ɡɹævɪt
gray,ɡɹeɪ
graying,ɡɹeɪɪŋ
grazier,ɡɹeɪziɝ
greasing,ɡɹisɪŋ
grecco,ɡɹɛkoʊ
greece,ɡɹis
greenlee,ɡɹinɫi
greenspan,ɡɹinspæn
greenwood,ɡɹinwʊd
greever,ɡɹivɝ
grego,ɡɹɛɡoʊ
gregus,ɡɹiɡəs
greinke,ɡɹeɪŋk
gremlin,ɡɹɛmɫən
grenell,ɡɹɛnəɫ
gresham,ɡɹɛʃəm
grete,ɡɹit
gretzky,ɡɹɛtski
grewell,ɡɹɛwɛɫ
gribbins,ɡɹɪbɪnz
grief,ɡɹif
grierson,ɡɹɪɹsən
griesser,ɡɹisɝ
grieveson,ɡɹivəsən
griffeys,ɡɹɪfiz
griffitts,ɡɹɪfɪts
grilli,ɡɹɪɫi
grimaces,ɡɹɪməsɪz
grimme,ɡɹɪm
grin,ɡɹɪn
grinding,ɡɹaɪndɪŋ
grinstead,ɡɹɪnstɛd
gripper,ɡɹɪpɝ
grishams,ɡɹɪʃəmz
grissom,ɡɹɪsəm
gritting,ɡɹɪtɪŋ
grizzle,ɡɹɪzəɫ
groceries,ɡɹoʊsɹiz
groebner,ɡɹoʊbnɝ
groff,ɡɹɔf
groined,ɡɹɔɪnd
gromes,ɡɹoʊmz
groninger,ɡɹoʊnɪŋɝ
groomes,ɡɹumz
grooviest,ɡɹuviəst
gros,ɡɹoʊs
groskopf,ɡɹɑskɔpf
grosses,ɡɹoʊsɪz
grossmann,ɡɹɔsmən
grothe,ɡɹoʊð
ground,ɡɹaʊnd
groups,ɡɹups
groups,ɡɹups
grove,ɡɹoʊv
growe,ɡɹoʊ
grua,ɡɹuə
gruben,ɡɹəbən
grudge,ɡɹədʒ
grueling,ɡɹuɫɪŋ
gruff,ɡɹəf
grumbled,ɡɹəmbəɫd
grump,ɡɹəmp
grundfest,ɡɹəndfɛst
grunert,ɡɹunɝt
grunted,ɡɹəntɪd
gruss,ɡɹəs
grzelak,ɡɝzəɫæk
gtechs,dʒitɛks
guajardo,ɡwɑjɑɹdoʊ
guandong,ɡwɑndoʊŋ
guardfish,ɡɑɹdfɪʃ
guardiola,ɡɑɹdioʊɫə
gubbins,ɡəbɪnz
guccio,ɡutʃioʊ
gudger,ɡədʒɝ
guenther,ɡʊnθɝ
guernsey,ɡɝnzi
guerriero,ɡɝɪɹoʊ
guessers,ɡɛsɝz
guests,ɡɛsts
guevaras,ɡeɪvɑɹəz
gugel,ɡuɡəɫ
gugliuzza,ɡuɡɫiutsə
guided,ɡaɪdəd
guidice,ɡaɪdɪs
guilbeau,ɡɪɫboʊ
guilds,ɡɪɫdz
guilin,ɡɪɫɪn
guillory,ɡɪɫɝi
guimaraes,ɡɪmɝeɪz
guinyard,ɡɪnjɑɹd
gula,ɡjuɫə
gulch,ɡəɫtʃ
gulls,ɡəɫz
gulls,ɡəɫz
gumbel,ɡəmbəɫ
gumina,ɡuminə
gumption,ɡəmpʃən
gunboats,ɡənboʊts
gundog,ɡəndɔɡ
gunfire,ɡənfaɪɝ
gunmans,ɡənmənz
gunner,ɡənɝ
gunpoint,ɡənpɔɪnt
guptill,ɡəptɪɫ
gurian,ɡjʊɹiən
gurtner,ɡɝtnɝ
guses,ɡəsəz
guslan,ɡuzɫɑn
gustafson,ɡəstəfsən
guster,ɡəstɝ
gutenberg,ɡutənbɝɡ
guthrie,ɡəθɹi
gutowski,ɡətɔfski
guttering,ɡətɝɪŋ
gutzman,ɡətsmən
guynn,ɡaɪn
guzman,ɡuzmɑn
guzzlers,ɡəzɫɝz
gway,dʒiweɪ
gwozdz,ɡwɑzdz
gym,dʒɪm
gyms,dʒɪmz
gyosai,ɡjoʊseɪ
gyrates,dʒaɪɹeɪts
haagenson,hɑɡɪnsən
haass,hɑs
haber,heɪbɝ
habermehl,hæbɝməɫ
habiger,hæbɪɡɝ
hachey,hætʃi
hacked,hækt
hacking,hækɪŋ
hackmann,hækmən
hadad,hædəd
hadler,heɪdəɫɝ
hadria,hædɹiə
haecker,hɛkɝ
haese,his
haffey,hæfi
haft,hæft
hagee,hædʒi
hagg,hæɡ
haggins,hæɡɪnz
hagins,hæɡɪnz
hagood,hæɡʊd
hahne,heɪn
haig,heɪɡ
haile,haɪɫi
haim,haɪm
hainey,heɪni
hairdos,hɛɹduz
hairline,hɛɹɫaɪn
hait,heɪt
haizlip,heɪzɫɪp
hakanson,hækənsən
hakko,hækoʊ
halcomb,hæɫkəm
haleys,heɪɫiz
halfacre,hæfeɪkɝ
halfrida,hæfɹɪdə
halibut,hæɫəbət
halls,hɔɫz
hallberg,hɔɫbɝɡ
hallett,hæɫɪt
hallinan,hæɫɪnən
hallow,hæɫoʊ
hallstrom,hæɫstɹəm
hallum,hæɫəm
halmstad,hɑɫmstæd
halperin,hæɫpɹɪn
halsted,hæɫstɪd
halters,hɔɫtɝz
halverson,hæɫvɝsən
hamadei,hæmədeɪ
hamas,hɑmɑs
hambly,hæmbɫi
hamid,həmid
hamitic,hæmɪtɪk
hamling,hæmɫɪŋ
hammar,hæmɝ
hammered,hæmɝd
hammitt,hæmɪt
hamon,hæmən
hampshire,hæmpʃaɪɝ
hampstead,hæmpstɛd
hams,hæmz
hamtramck,hæmtɹæmɪk
hanawalt,hænəwɔɫt
hanchey,hæntʃi
handball,hændbɔɫ
handcuff,hændkəf
handeland,hændɪɫənd
handfuls,hændfʊɫz
handlers,hændəɫɝz
handly,hændɫi
handrich,hændɹɪk
haner,heɪnɝ
hangen,hæŋən
hangover,hæŋoʊvɝ
hanifen,hænɪfən
hankel,hæŋkəɫ
hankla,hæŋkɫə
hann,hæn
hanneman,hænmən
hannie,hæni
hannula,hænuɫə
hanrahan,hænɹəhæn
hanseatic,hænsiætɪk
hanshin,hænʃɪn
hanta,hæntə
haploid,hæpɫɔɪd
happening,hæpnɪŋ
hapsburg,hæpsbɝɡ
harahan,hæɹəhæn
harass,hɝæs
harbach,hɑɹbɑk
harbinson,hɑɹbɪnsən
harbour,hɑɹbɝ
hard,hɑɹd
harden,hɑɹdən
harders,hɑɹdɝz
hardick,hɑɹdɪk
hardinger,hɑɹdɪŋɝ
hardnett,hɑɹdnɪt
hardway,hɑɹdweɪ
hardys,hɑɹdiz
harewood,hɛɹwʊd
haris,hɑɹis
harkens,hɑɹkənz
harkrader,hɑɹkɹədɝ
harless,hɑɹɫɪs
harlow,hɑɹɫoʊ
harmer,hɑɹmɝ
harnack,hɑɹnək
harnesses,hɑɹnəsɪz
harolds,hɛɹəɫdz
harpers,hɑɹpɝz
harpoon,hɑɹpun
harrah,hæɹə
harren,hæɹən
harron,hæɹən
harsh,hɑɹʃ
hartig,hɑɹtɪɡ
hartlage,hɑɹtɫɪdʒ
hartmann,hɑɹtmən
hartranft,hɑɹtɹənft
hartsough,hɑɹtsaʊ
hartwood,hɑɹtwʊd
harvards,hɑɹvɝdz
harwick,hɑɹwɪk
hasbrook,hæsbɹʊk
hashem,hæʃɪm
hashing,hæʃɪŋ
hasidic,həsɪdɪk
haslam,hæsɫəm
hass,hæs
hassling,hæsəɫɪŋ
hasty,heɪsti
hatchback,hætʃbæk
hatchett,hætʃɪt
hatfield,hætfiɫd
hating,heɪtɪŋ
hatrick,hætɹɪk
haubert,haʊbɝt
haufer,hɔfɝ
haught,hɔt
hauler,hɔɫɝ
haunts,hɔnts
hausauer,haʊsaʊɝ
hausler,haʊsəɫɝ
hausummi,haʊsumi
havanas,həvænəz
havent,hævən
having,hævɪŋ
hawbaker,hɔbeɪkɝ
hawken,hɔkən
hawkins,hɔkɪnz
hawthorn,hɔθɔɹn
haycraft,heɪkɹæft
hayen,heɪən
hayles,heɪɫz
haymond,heɪmənd
hayse,heɪz
hayworth,heɪwɝθ
hazell,hæzəɫ
hazier,heɪziɝ
hces,eɪtʃsiiɛs
headache,hɛdeɪk
heading,hɛdɪŋ
headliner,hɛdɫaɪnɝ
headrests,hɛdɹɛsts
heady,hɛdi
healey,hiɫi
heaped,hipt
hearings,hiɹɪŋz
hearsay,hiɹseɪ
heartscan,hɑɹtskæn
heat,hit
heathcote,hɛθkət
heating,hitɪŋ
heavenly,hɛvənɫi
heavner,hivnɝ
hebding,hɛbdɪŋ
heberling,hɛbɝɫɪŋ
hechler,hɛkɫɝ
heckbert,hɛkbɝt
heddy,hɛdi
hedgers,hɛdʒɝz
hedley,hɛdɫi
hedtke,hɛdki
heeg,hiɡ
heenan,hinən
heffel,hɛfəɫ
heffner,hɛfnɝ
heftier,hɛftiɝ
hegemonic,hɛɡəmɑnɪk
heglund,hɛɡɫənd
hehmeyer,hɛmaɪɹ
heicos,haɪkoʊz
heideman,haɪdmən
heidorn,haɪdɝn
heifetz,haɪfɪts
heights,haɪts
heilbrun,haɪɫbɹən
hein,haɪn
heinemann,haɪnmən
heinke,haɪŋk
heinous,heɪnəs
heinz,haɪnz
heiress,ɛɹəs
heiser,haɪsɝ
heisner,haɪsnɝ
heitner,haɪtnɝ
helbling,hɛɫbɫɪŋ
heldring,hɛɫdɹɪŋ
helfman,hɛɫfmən
helicons,hɛɫɪkɑnz
hellenism,hɛɫənɪzəm
hello,həɫoʊ
helmich,hɛɫmɪk
helms,hɛɫmz
helmuth,hɛɫmuθ
helpfully,hɛɫpfəɫi
helseth,hɛɫsɪθ
helvetica,hɛɫvɛtɪkə
hematite,hɛmətaɪt
hemenway,hɛmənweɪ
hemker,hɛmkɝ
hemmen,hɛmən
hemmings,hɛmɪŋz
hempstead,hɛmpstɛd
henao,heɪnaʊ
hendee,hɛndi
hendrich,hɛndɹɪk
henes,hinz
henle,hɛnəɫ
henne,hɛn
hennes,hɛnz
hennigar,hɛnɪɡɝ
henri,hɛnɹi
henrie,hɛnɝi
henrys,hɛnɹiz
hensil,hɛnsəɫ
hentic,hɛntɪk
hepner,hɛpnɝ
hers,hɝz
herbs,ɝbz
herbold,hɝboʊɫd
hercules,hɝkjəɫiz
herdman,hɝdmən
herington,hɛɹɪŋtən
herling,hɝɫɪŋ
herminie,hɝmɪni
hern,hɝn
hernia,hɝniə
heroes,hɪɹoʊz
heroized,hiɹoʊaɪzd
herre,hɛɹ
herrig,hɛɹɪɡ
herrle,hɛɹəɫ
hersey,hɝsi
hertig,hɝtɪɡ
hertzler,hɝtzɫɝ
herz,hɝz
herzing,hɝzɪŋ
hesketh,hɛskɪθ
hess,hɛs
hessite,hɛsaɪt
heston,hɛstən
hett,hɛt
hetzer,hɛtzɝ
heun,hjun
heverly,hɛvɝɫi
hewes,hjuz
hewn,hjun
hey,heɪ
heyer,heɪɝ
heyse,heɪs
hiawatha,haɪəwɑθə
hibbitts,hɪbɪts
hibner,hɪbnɝ
hick,hɪk
hid,hɪd
hideout,haɪdaʊt
hiems,himz
higbee,hɪɡbi
higgins,hɪɡɪnz
higher,haɪɝ
highosin,haɪoʊsɪn
hightower,haɪtaʊɝ
hignite,hɪɡnaɪt
hike,haɪk
hilb,hɪɫb
hilditch,hɪɫdɪtʃ
hiley,hɪɫi
hilgert,hɪɫɡɝt
hillas,hɪɫəs
hillhaven,hɪɫheɪvən
hillin,hɪɫɪn
hilly,hɪɫi
hilsman,hɪɫzmən
hiltz,hɪɫts
himalayas,hɪməɫeɪəs
hinchman,hɪŋkmən
hines,haɪnz
hingis,hɪŋəs
hinman,hɪnmən
hinote,hɪnoʊt
hinted,hɪntəd
hinzack,hɪnzæk
hipp,hɪp
hippos,hɪpoʊz
hirai,hɪɹɑi
hiriart,hɪɹiɑɹt
hiromasa,hɪɹoʊmɑsə
hirsch,hɝʃ
hirsh,hɝʃ
hirth,hɝθ
hiscock,hɪskək
hispanics,hɪspænɪks
hissong,hɪsɔŋ
hitches,hɪtʃɪz
hitchman,hɪtʃmən
hits,hɪts
hittite,hɪtaɪt
hiway,haɪweɪ
hlad,hɫæd
hmong,mɔŋ
hoarse,hɔɹs
hobbes,hɑbiz
hobbles,hɑbəɫz
hoberg,hoʊbɝɡ
hoboken,hoʊboʊkən
hoctor,hɑktɝ
hodes,hoʊdz
hodgkin,hɑdʒkɪn
hodsdon,hɑdzdən
hoefer,hoʊfɝ
hoeger,hoʊɡɝ
hoelscher,hoʊɫʃɝ
hoenig,hoʊnɪɡ
hoesch,hoʊʃ
hofer,hoʊfɝ
hoffer,hɑfɝ
hogans,hoʊɡənz
hoger,hoʊɡɝ
hoglund,hɔɡɫənd
hogwarts,hɑɡwɔɹts
hohler,hoʊɫɝ
hohos,hoʊhoʊz
hoists,hɔɪsts
hokkaido,hoʊkaɪdoʊ
holberg,hoʊɫbɝɡ
holda,hoʊɫdə
holderby,hoʊɫdɝbi
holdings,hoʊɫdɪŋz
holford,hoʊɫfɝd
holistic,hoʊɫɪstɪk
holliman,hɑɫɪmən
hollo,hɑɫoʊ
holloway,hɑɫoʊweɪ
hollyhead,hɔɫihɛd
holmen,hɑɫmɛn
holquin,hoʊɫkwɪn
holsopple,hoʊɫsəpəɫ
holstrom,hoʊɫstɹəm
holthus,hoʊɫθəs
holtz,hoʊɫts
holverson,hɑɫvɝsən
holyoak,hoʊɫioʊk
holzmann,hoʊɫzmən
homages,ɑmədʒəz
homeland,hoʊmɫænd
homes,hoʊmz
homily,hɑməɫi
homonym,hɔmənɪm
honaker,hɑnəkɝ
hondurans,hɑndʊɹənz
honest,ɑnəst
honeyman,hɑnimən
honky,hɔŋki
honorably,ɑnɝəbɫi
honoria,ɑnɝiə
hons,hɑnz
hoock,huk
hoofed,huft
hookworms,hʊkwɝmz
hoonah,hunə
hoos,huz
hootie,huti
hop,hɑp
hopeless,hoʊpɫəs
hopgood,hɑpɡʊd
hopkyns,hɑpkɪnz
hoppert,hɑpɝt
hopton,hɑptən
horatio,hɝeɪʃoʊ
horelick,hɔɹəɫɪk
horiuchi,hɔɹiutʃi
horlick,hɔɹɫɪk
horns,hɔɹnz
hornbills,hɔɹnbɪɫz
horne,hɔɹn
hornig,hɔɹnɪɡ
hornstein,hɔɹnstin
horrocks,hɔɹəks
horsed,hɔɹst
horses,hɔɹsəz
horsham,hɔɹʃəm
horter,hɔɹtɝ
horvath,hɔɹvæθ
hoseas,hoʊzeɪəz
hosick,hɑsɪk
hosler,hɑsɫɝ
hospice,hɑspəs
host,hoʊst
hosterman,hoʊstɝmən
hotchkiss,hɑtʃkɪs
hoten,hoʊtən
hots,hɑts
